source_doc_id,source_url,source_path,一级分类,二级分类,三级分类,接口中文名称,接口英文名 / API 名称,接口描述,权限要求原文,最低积分要求,当前5000积分是否可用,每分钟调用限制,每日调用限制,单次最大返回条数,输入参数,输出参数,是否属于基础数据,是否属于行情数据,是否属于财务数据,是否属于新闻/资讯/舆情数据,是否属于资金流/资金面数据,是否属于股东/解禁/龙虎榜/公告等事件数据,是否适合作为TradingAgents-astock数据源替换候选,可替换当前TradingAgents哪类函数或数据主题,备注
398,https://tushare.pro/document/2?doc_id=398,股票数据 > 参考数据 > 沪深港通股票列表,股票数据,参考数据,,沪深港通股票列表,stock_hsgt,获取沪深港通股票列表,"权限：3000积分起；提示：每天上午9:20更新，单次请求最大返回2000行数据，可根据类型循环提取,本接口数据从20250812开始",3000,5000积分可用,,0,2000,"ts_code(类型:str,必选:N):股票代码 | trade_date(类型:str,必选:N):交易日期（格式：YYYYMMDD） | type(类型:str,必选:Y):类型（参考下表） | start_date(类型:str,必选:N):开始时间 | end_date(类型:str,必选:N):结束时间",ts_code(类型:str):股票代码 | trade_date(类型:str):交易日期 | type(类型:str):类型 | name(类型:str):股票名称 | type_name(类型:str):类型名称,否,否,否,否,是,否,否,,分类来自总览页链接或显式目录映射
399,https://tushare.pro/document/2?doc_id=399,股票数据 > 参考数据 > AH股比价,股票数据,参考数据,,AH股比价,stk_ah_comparison,AH股比价数据，可根据交易日期获取历史,"权限：5000积分起；提示：每天盘后17:00更新，单次请求最大返回1000行数据，可循环提取,本接口数据从20250812开始，由于历史不好补充，只能累积",5000,5000积分可用,,0,1000,"hk_code(类型:str,必选:N):港股股票代码（xxxxx.HK) | ts_code(类型:str,必选:N):A股票代码(xxxxxx.SH/SZ/BJ) | trade_date(类型:str,必选:N):交易日期（格式：YYYYMMDD下同） | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",hk_code(类型:str):港股股票代码 | ts_code(类型:str):A股股票代码 | trade_date(类型:str):交易日期 | hk_name(类型:str):港股股票名称 | hk_pct_chg(类型:float):港股股票涨跌幅 | hk_close(类型:float):港股股票收盘价 | name(类型:str):A股股票名称 | close(类型:float):A股股票收盘价 | pct_chg(类型:float):A股股票涨跌幅 | ah_comparison(类型:float):比价(A/H) | ah_premium(类型:float):溢价(A/H)%,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
25,https://tushare.pro/document/2?doc_id=25,股票数据 > 基础数据 > 股票基础信息,股票数据,基础数据,,股票基础信息,stock_basic,获取基础信息数据，包括股票代码、名称、上市日期、退市日期等,限量：每次最多返回6000行数据（覆盖全市场A股，会随股票总数增长而增加）；权限：2000积分起，每分钟请求50次。此接口是基础信息，调取一次就可以拉取完，建议保存倒本地存储后使用,2000,5000积分可用,50,,6000,"ts_code(类型:str,必选:N):TS股票代码( 格式说明 ) | name(类型:str,必选:N):名称 | market(类型:str,必选:N):市场类别 （主板/创业板/科创板/CDR/北交所） | list_status(类型:str,必选:N):上市状态 L上市 D退市 P暂停上市 G 未交易，默认是L | exchange(类型:str,必选:N):交易所 SSE上交所 SZSE深交所 BSE北交所 | is_hs(类型:str,必选:N):是否沪深港通标的，N否 H沪股通 S深股通",ts_code(类型:str):TS代码 | symbol(类型:str):股票代码 | name(类型:str):股票名称 | area(类型:str):地域 | industry(类型:str):所属行业 | fullname(类型:str):股票全称 | enname(类型:str):英文全称 | cnspell(类型:str):拼音缩写 | market(类型:str):市场类型（主板/创业板/科创板/CDR） | exchange(类型:str):交易所代码 | curr_type(类型:str):交易货币 | list_status(类型:str):上市状态 L上市 D退市 G过会未交易 P暂停上市 | list_date(类型:str):上市日期 | delist_date(类型:str):退市日期 | is_hs(类型:str):是否沪深港通标的，N否 H沪股通 S深股通 | act_name(类型:str):实控人名称 | act_ent_type(类型:str):实控人企业性质,是,否,否,否,否,否,是,a_stock.get_fundamentals / a_stock.get_stock_data；基础信息/行情/每日基本面,分类来自总览页链接或显式目录映射
26,https://tushare.pro/document/2?doc_id=26,股票数据 > 基础数据 > 交易日历,股票数据,基础数据,,交易日历,trade_cal,"获取各大交易所交易日历数据,默认提取的是上交所",积分：需2000积分,2000,5000积分可用,,,,"exchange(类型:str,必选:N):交易所 SSE上交所,SZSE深交所,CFFEX 中金所,SHFE 上期所,CZCE 郑商所,DCE 大商所,INE 上能源 | start_date(类型:str,必选:N):开始日期 （格式：YYYYMMDD 下同） | end_date(类型:str,必选:N):结束日期 | is_open(类型:str,必选:N):是否交易 '0'休市 '1'交易",exchange(类型:str):交易所 SSE上交所 SZSE深交所 | cal_date(类型:str):日历日期 | is_open(类型:str):是否交易 0休市 1交易 | pretrade_date(类型:str):上一个交易日,是,否,否,否,否,否,是,a_stock.get_fundamentals / a_stock.get_stock_data；基础信息/行情/每日基本面,分类来自总览页链接或显式目录映射
100,https://tushare.pro/document/2?doc_id=100,股票数据 > 基础数据 > 股票曾用名,股票数据,基础数据,,股票曾用名,namechange,历史名称变更记录,,,权限未标明,,,,"ts_code(类型:str,必选:N):TS代码 | start_date(类型:str,必选:N):公告开始日期 | end_date(类型:str,必选:N):公告结束日期",ts_code(类型:str):TS代码 | name(类型:str):证券名称 | start_date(类型:str):开始日期 | end_date(类型:str):结束日期 | ann_date(类型:str):公告日期 | change_reason(类型:str):变更原因,是,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射；页面未提取到权限/积分/限量文字
112,https://tushare.pro/document/2?doc_id=112,股票数据 > 基础数据 > 上市公司基本信息,股票数据,基础数据,,上市公司基本信息,stock_company,获取上市公司基础信息，单次提取4500条，可以根据交易所分批提取,描述：获取上市公司基础信息，单次提取4500条，可以根据交易所分批提取；积分：用户需要至少120积分才可以调取，具体请参阅 积分获取办法,120,5000积分可用,,,4500,ts_code(类型:str):股票代码 | exchange(类型:str):交易所代码 ，SSE上交所 SZSE深交所 BSE北交所,ts_code(类型:str):股票代码 | com_name(类型:str):公司全称 | com_id(类型:str):统一社会信用代码 | exchange(类型:str):交易所代码 | chairman(类型:str):法人代表 | manager(类型:str):总经理 | secretary(类型:str):董秘 | reg_capital(类型:float):注册资本(万元) | setup_date(类型:str):注册日期 | province(类型:str):所在省份 | city(类型:str):所在城市 | introduction(类型:str):公司介绍 | website(类型:str):公司主页 | email(类型:str):电子邮件 | office(类型:str):办公室 | employees(类型:int):员工人数 | main_business(类型:str):主要业务及产品 | business_scope(类型:str):经营范围,是,否,否,否,否,否,是,a_stock.get_fundamentals / a_stock.get_stock_data；基础信息/行情/每日基本面,分类来自总览页链接或显式目录映射
123,https://tushare.pro/document/2?doc_id=123,股票数据 > 基础数据 > IPO新股列表,股票数据,基础数据,,IPO新股列表,new_share,获取新股上市列表数据,限量：单次最大2000条，总量不限制；积分：用户需要至少120积分才可以调取，具体请参阅 积分获取办法,120,5000积分可用,,,2000,"start_date(类型:str,必选:N):上网发行开始日期 | end_date(类型:str,必选:N):上网发行结束日期",ts_code(类型:str):TS股票代码 | sub_code(类型:str):申购代码 | name(类型:str):名称 | ipo_date(类型:str):上网发行日期 | issue_date(类型:str):上市日期 | amount(类型:float):发行总量（万股） | market_amount(类型:float):上网发行总量（万股） | price(类型:float):发行价格 | pe(类型:float):市盈率 | limit_amount(类型:float):个人申购上限（万股） | funds(类型:float):募集资金（亿元） | ballot(类型:float):中签率,是,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
106,https://tushare.pro/document/2?doc_id=106,股票数据 > 打板专题数据 > 龙虎榜每日明细,股票数据,打板专题数据,,龙虎榜每日明细,top_list,龙虎榜每日交易明细,限量：单次请求返回最大10000行数据，可通过参数循环获取全部历史；积分：用户需要至少2000积分才可以调取，具体请参阅 积分获取办法,2000,5000积分可用,,,,"trade_date(类型:str,必选:Y):交易日期 | ts_code(类型:str,必选:N):股票代码",trade_date(类型:str):交易日期 | ts_code(类型:str):TS代码 | name(类型:str):名称 | close(类型:float):收盘价 | pct_change(类型:float):涨跌幅 | turnover_rate(类型:float):换手率 | amount(类型:float):总成交额 | l_sell(类型:float):龙虎榜卖出额 | l_buy(类型:float):龙虎榜买入额 | l_amount(类型:float):龙虎榜成交额 | net_amount(类型:float):龙虎榜净买入额 | net_rate(类型:float):龙虎榜净买额占比 | amount_rate(类型:float):龙虎榜成交额占比 | float_values(类型:float):当日流通市值 | reason(类型:str):上榜理由,否,否,否,否,否,是,是,a_stock.get_dragon_tiger_board；龙虎榜,分类来自总览页链接或显式目录映射
107,https://tushare.pro/document/2?doc_id=107,股票数据 > 打板专题数据 > 龙虎榜机构明细,股票数据,打板专题数据,,龙虎榜机构明细,top_inst,龙虎榜机构成交明细,限量：单次请求最大返回10000行数据，可根据参数循环获取全部历史；积分：用户需要至少5000积分才可以调取，具体请参阅 积分获取办法,5000,5000积分可用,,,10000,"trade_date(类型:str,必选:Y):交易日期 | ts_code(类型:str,必选:N):TS代码",trade_date(类型:str):交易日期 | ts_code(类型:str):TS代码 | exalter(类型:str):营业部名称 | side(类型:str):买卖类型0：买入金额最大的前5名， 1：卖出金额最大的前5名 | buy(类型:float):买入额（元） | buy_rate(类型:float):买入占总成交比例 | sell(类型:float):卖出额（元） | sell_rate(类型:float):卖出占总成交比例 | net_buy(类型:float):净成交额（元） | reason(类型:str):上榜理由,否,否,否,否,否,是,是,a_stock.get_dragon_tiger_board；龙虎榜,分类来自总览页链接或显式目录映射
183,https://tushare.pro/document/2?doc_id=183,股票数据 > 打板专题数据 > 每日涨跌停价格,股票数据,打板专题数据,,每日涨跌停价格,stk_limit,获取全市场（包含A/B股和基金）每日涨跌停价格，包括涨停价格，跌停价格等，每个交易日8点40左右更新当日股票涨跌停价格。,限量：单次最多提取5800条记录，可循环调取，总量不限制；积分：用户积2000积分可调取，单位分钟有流控，积分越高流量越大，请自行提高积分，具体请参阅 积分获取办法,2000,5000积分可用,,,5800,"ts_code(类型:str,必选:N):股票代码 | trade_date(类型:str,必选:N):交易日期 | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",trade_date(类型:str):交易日期 | ts_code(类型:str):TS股票代码 | pre_close(类型:float):昨日收盘价 | up_limit(类型:float):涨停价 | down_limit(类型:float):跌停价,否,否,否,否,否,否,否,,分类来自总览页链接或显式目录映射
298,https://tushare.pro/document/2?doc_id=298,股票数据 > 打板专题数据 > 涨跌停列表（新）,股票数据,打板专题数据,,涨跌停列表（新）,limit_list_d,获取A股每日涨跌停、炸板数据情况，数据从2020年开始（不提供ST股票的统计）,限量：单次最大可以获取2500条数据，可通过日期或者股票循环提取；积分：5000积分每分钟可以请求200次每天总量1万次，8000积分以上每分钟500次每天总量不限制，具体请参阅 积分获取办法,5000,5000积分可用,200,1,,"trade_date(类型:str,必选:N):交易日期 | ts_code(类型:str,必选:N):股票代码 | limit_type(类型:str,必选:N):涨跌停类型（U涨停D跌停Z炸板） | exchange(类型:str,必选:N):交易所（SH上交所SZ深交所BJ北交所） | start_date(类型:str,必选:N):开始日期 | end_date(类型:str,必选:N):结束日期",trade_date(类型:str):交易日期 | ts_code(类型:str):股票代码 | industry(类型:str):所属行业 | name(类型:str):股票名称 | close(类型:float):收盘价 | pct_chg(类型:float):涨跌幅 | amount(类型:float):成交额 | limit_amount(类型:float):板上成交金额(成交价格为该股票跌停价的所有成交额的总和，涨停无此数据) | float_mv(类型:float):流通市值 | total_mv(类型:float):总市值 | turnover_ratio(类型:float):换手率 | fd_amount(类型:float):封单金额（以涨停价买入挂单的资金总量） | first_time(类型:str):首次封板时间（跌停无此数据） | last_time(类型:str):最后封板时间 | open_times(类型:int):炸板次数(跌停为开板次数) | up_stat(类型:str):涨停统计（N/T T天有N次涨停） | limit_times(类型:int):连板数（个股连续封板数量） | limit(类型:str):D跌停U涨停Z炸板,否,否,否,否,否,是,否,,分类来自总览页链接或显式目录映射
